link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1),,,MPR,truck,Distr.,Volume,TTCs,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,6,1800,47,483,8.408478091,-0.470302376,35.53601354,927.8,11.49846889,0.409514669,109.0657348,1407.2,178.7986939,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,6,2000,47,536.2,7.517758924,-0.322682471,40.06729923,853.6,9.069042539,0.189547569,159.6176529,1385.6,232.4246164,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,7,600,47,2.8,34.75982237,-3.828725288,0,551.8,52.8300356,0.109260883,0,554.8,0.586106937,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,7,800,47,4.2,37.44269171,-1.928675042,0,729,52.06269525,0.058817974,0,733.4,0.739786639,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,7,1000,47,7,35.63591924,-2.643413703,0,911.2,50.76292366,0.112254078,0,918.6,1.102262329,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,7,1200,47,12.4,33.17861425,-3.253556588,0,1100.6,48.58064657,0.198448039,0.002702703,1113.4,1.962077542,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,7,1500,47,44.2,28.61388752,-3.64376026,0,1341.6,42.24653708,0.387082925,0.26425764,1385.2,6.212818707,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,7,1800,47,509.2,8.545964846,-0.455288453,31.69897749,901.2,10.64320333,0.187601881,112.7076589,1405.4,180.2845849,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,7,2000,47,525,8.469440161,-0.424828941,35.36666392,881.2,9.480546988,0.226216378,148.3263473,1402.2,222.5901012,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,8,600,47,2,35.33449797,-3.04331725,0,552.8,53.07888806,0.039155987,0,554.8,0.657945256,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,8,800,47,3.8,36.03527055,-3.098651342,0,729.4,52.37487813,0.017533892,0,733.4,0.876314126,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,8,1000,47,5.4,37.16663718,-1.501800992,0,912.8,51.09338272,0.194926424,0,918.6,1.298861889,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,8,1200,47,7.4,34.37142311,-0.558532413,0,1105.8,48.68383539,0.254756987,0,1113.2,2.354685858,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,8,1500,47,25.4,30.65547974,-3.142490629,0,1360.8,43.21228974,0.675369755,0.004801711,1385,6.663926282,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,8,1800,47,233.2,18.41057865,-2.169654233,6.855297496,1297.8,22.5801244,0.904574267,42.1922342,1528.2,100.1323271,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,8,2000,47,448,8.884893362,-0.576953273,26.27946142,984.2,13.03433577,0.440821809,121.8683101,1426.8,201.8919342,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,1,600,47,4,36.50763527,-1.84427954,0,550.8,57.6119088,-0.400873394,0,554.6,0.189734962,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,1,800,47,8.8,38.97418365,0.309070238,0,724.2,57.26102608,-0.418224472,0,732.8,0.219926621,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,1,1000,47,16,36.82624007,-2.648775479,0,901.6,56.65470807,-0.519735521,0,918.8,0.330069294,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,1,1200,47,22.6,36.82077282,-2.404093876,0,1089,56.11490741,-0.625314761,0,1113.2,0.415250071,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,1,1500,47,41.6,35.63724506,-4.18208651,0,1343.6,54.18052986,-0.87921936,0.001087361,1384,0.804014532,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,1,1800,47,112.4,28.80884058,-5.43148951,2.57282081,1541.2,48.8502008,-1.321758311,0.046502954,1653.2,3.70491646,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,1,2000,47,605.4,6.388563567,-0.567405112,77.11528676,1120,15.64003817,-0.203613998,50.09370617,1722.2,116.9120989,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,2,600,47,1.6,35.14136421,-3.855301642,0,553.2,56.98135639,-0.087255096,0,554.6,0.181717893,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,2,800,47,3.4,41.54091359,1.409494652,0,729.6,56.58469824,-0.065731763,0,733,0.235502262,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,2,1000,47,8,37.8843892,-1.296459808,0,909.6,55.91780821,-0.112480016,0.000390879,919,0.35222664,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,2,1200,47,10,36.81163244,-1.718835899,0,1101.8,55.19925301,-0.196146093,0,1113.2,0.456460815,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,2,1500,47,20.2,35.53452622,-4.074044548,0,1364.8,53.3334839,-0.246166167,0,1384.2,0.832255567,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,2,1800,47,93.4,26.85238563,-3.846455036,2.312500538,1559.6,47.30194167,-0.52621067,0.309161502,1651.8,4.741379447,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,2,2000,47,309.4,13.75730139,-2.577706673,51.71784178,1474.6,34.96047408,-0.371357324,10.96695535,1776.2,40.999094,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,3,600,47,2,36.45791642,-3.265235782,0,552.8,56.94914911,-0.125455622,0,554.6,0.194974736,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,3,800,47,2.6,40.23207013,1.778778969,0,730.4,56.56804353,-0.104839744,0,733,0.250373667,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,3,1000,47,4.6,38.45144944,-1.346225941,0,913,55.85830339,-0.136870515,0,918.8,0.367166238,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,3,1200,47,6.6,36.33631485,-2.929363376,0,1105.2,55.22100216,-0.204241228,0,1113,0.471258367,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,3,1500,47,13.4,36.14875539,-4.168774837,0,1371.6,53.37297804,-0.264656224,0,1384,0.841053026,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,3,1800,47,33.6,33.4254702,-4.433829274,0,1619.4,49.94169512,-0.317658255,0.021607596,1651.8,2.037974989,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,3,2000,47,160.6,23.97589566,-3.69126012,7.695479093,1649.6,41.47561247,-0.107568226,1.679588853,1807.4,12.63003848,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,4,600,47,1.8,36.66295293,-2.313975828,0,552.8,56.95177545,-0.113874532,0,554.6,0.189320016,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,4,800,47,2.8,40.23491958,-0.506815317,0,730.2,56.55428311,-0.096730303,0,733,0.252684313,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,4,1000,47,5,38.65163713,-0.623995186,0,912.6,55.88449247,-0.138598002,0,918.8,0.366761209,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,4,1200,47,6.8,35.56725729,-3.709479631,0,1105,55.24667154,-0.190479064,0,1113,0.466899325,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,4,1500,47,14,35.97792471,-4.186450702,0,1371,53.46052158,-0.237233667,0,1384,0.835274332,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,4,1800,47,29,35.13487908,-4.393076101,0,1624,50.30045286,-0.332298698,0.002315322,1651.8,1.689137876,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,4,2000,47,311.6,12.98091989,-1.971834377,37.79956367,1471.8,33.47406358,-0.037968848,12.80231629,1776.4,42.19263022,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,5,600,47,1.4,35.75889588,3.062420838,0,553.2,56.81492991,-0.022076618,0,554.6,0.18572615,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,5,800,47,1.4,33.01134057,0.586135583,0,731.6,56.38608951,-0.024896962,0,733,0.261149984,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,5,1000,47,3.6,30.47145062,-1.989586879,0,914,55.64309806,-0.047034023,0,918.8,0.39812148,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,5,1200,47,5.4,35.44076666,-2.972952995,0,1106.4,54.86921467,-0.081638184,0,1113,0.533767181,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,5,1500,47,9.8,36.96915136,-2.544105515,0,1375,53.02475934,-0.14585553,0,1383.8,0.955582148,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,5,1800,47,21.8,33.63912355,-3.830909017,0,1631.2,50.09582218,-0.01702199,0.005145146,1651.8,1.8828107,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,5,2000,47,151.4,23.94358812,-2.775715837,10.65179321,1651.8,41.19851592,0.196266183,3.817976738,1800.6,15.88451832,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,6,600,47,0.8,32.60938033,-0.23542436,0,553.8,56.82944129,0.025993719,0,554.6,0.240835219,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,6,800,47,1.6,24.08548951,-0.661637005,0,731.4,56.30127511,0.018222868,0,733,0.331518488,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,6,1000,47,2.6,30.91648186,-1.566923357,0,915,55.58948732,0.058336072,0,918.8,0.478457892,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,6,1200,47,3,39.16700096,1.35692186,0,1109,54.83546161,0.023414025,0,1113,0.636649778,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,6,1500,47,3.6,39.49458859,0.201074121,0,1381.2,53.04023026,0.035126423,0,1383.8,1.052124734,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,6,1800,47,11,35.03030437,-3.866927127,0,1641.8,49.91680604,0.149065441,0,1651.8,2.01734976,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,6,2000,47,26.8,30.42053063,-4.155041719,0,1794,45.86338936,0.44694818,0.005340015,1822,4.354546612,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,7,600,47,0.8,32.60938033,-0.23542436,0,553.8,56.83366979,0.016744728,0,554.6,0.240353453,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,7,800,47,1.6,24.08548951,-0.661637005,0,731.4,56.30653882,0.008777652,0,733,0.330097922,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,7,1000,47,2.8,30.63779645,-1.69011782,0,914.8,55.5916421,0.048044451,0,918.8,0.47677405,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,7,1200,47,3.2,38.65131918,0.998736607,0,1108.8,54.82619814,0.017528403,0,1113,0.633175927,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,7,1500,47,5,38.01889783,-0.956465082,0,1380,53.05103466,0.013436343,0,1384,1.056097678,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,7,1800,47,12,35.4266441,-2.792733721,0,1640.8,49.94397915,0.083856586,0,1651.8,1.934400072,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,7,2000,47,29.4,31.63545198,-3.35964318,0,1791.4,46.04008723,0.290195263,0.059365145,1822,4.193000598,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,8,600,47,0.4,14.87724914,-1.778869343,0,554.4,57.00487426,-0.030080005,0,554.6,0.298929575,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,8,800,47,0.4,16.09065995,-1.190788646,0,732.6,56.51868744,-0.04970807,0,733,0.398017234,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,8,1000,47,1,30.76449017,-3.945981132,0,916.6,55.84141174,-0.00792211,0,918.8,0.559630876,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,8,1200,47,1.4,33.55762295,0.948805428,0,1110.6,55.15117416,0.036339461,0,1113.2,0.749344607,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,8,1500,47,4,39.12806455,0.311405819,0,1380.8,53.59940205,0.036015383,0,1383.8,1.212428012,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,8,1800,47,7.8,35.11312009,-2.192723132,0,1644.6,51.05462188,0.135232786,0,1651.4,2.09590397,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,8,2000,47,12,33.83471898,-3.051751695,0,1809.2,48.75393373,0.51625032,0,1821.6,3.839825984,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,1,600,47,6.8,36.4967022,-3.605355016,0,548,57.1574354,-0.285945744,0,554.8,0.277139604,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,1,800,47,12,36.12560624,-2.760727077,0,720.8,56.6513742,-0.325664404,0,732.8,0.341372901,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,1,1000,47,21,35.48980387,-3.954503243,0,896.8,55.8751043,-0.529893195,0,918.8,0.50425211,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,1,1200,47,36.6,35.25776973,-4.582351991,0,1074.8,54.77471079,-0.669958846,0,1113.2,0.759649515,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,1,1500,47,77.4,32.10825314,-4.878931709,0.214184397,1308.4,51.26484729,-1.016077448,0.02603647,1386,2.011449301,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,1,1800,47,455.8,10.0546408,-1.670610378,54.94704626,1142.2,23.57684682,-0.569631755,27.7478423,1594.8,76.70777815,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,1,2000,47,585.8,5.710191637,-0.33071892,132.5125282,1028.6,13.78721687,0.072948946,92.1684908,1610,191.4875694,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,2,600,47,2.6,34.27723035,-9.09530386,0,552.2,56.69450226,-0.077190167,0,554.8,0.245930406,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,2,800,47,4.8,35.29106844,-3.926478962,0,728,56.23407766,-0.098902365,0,732.8,0.29636971,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,2,1000,47,10.2,36.71297177,-3.587931328,0,907.6,55.4028533,-0.151568336,0,918.8,0.443546069,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,2,1200,47,16.6,35.81088005,-3.49378895,0,1094.8,54.51991351,-0.187366734,0,1113.4,0.60903835,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,2,1500,47,27,33.69880369,-4.758157796,0,1358.8,52.03779729,-0.323711445,0.000698366,1386.4,1.169762812,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,2,1800,47,332.8,12.29761429,-2.026903007,36.03976436,1276.4,31.01009532,-0.317486683,21.84159587,1602.8,53.21875349,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,2,2000,47,589,5.567820043,-0.367982372,102.7291424,1005.2,10.9500556,-0.038579544,113.8565484,1589.2,192.8566523,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,3,600,47,2.2,34.03055231,-8.428721366,0,552.8,56.68522129,-0.085764879,0,554.8,0.246814067,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,3,800,47,3.6,37.64357784,-3.675812919,0,729.4,56.20247504,-0.096351098,0,733,0.30789199,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,3,1000,47,6.4,36.43534263,-3.996720893,0,911.4,55.31150374,-0.141540381,0,918.6,0.490030039,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,3,1200,47,10.6,37.43135038,-3.684927503,0,1100.8,54.61627931,-0.151286419,0,1113.2,0.597141926,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,3,1500,47,15.6,35.20480489,-3.285841898,0,1369.8,52.51720734,-0.241715675,0.00037196,1385.4,1.02730849,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,3,1800,47,113.4,25.95081357,-5.40763802,10.96268222,1524,43.18952913,-0.368346432,3.900958297,1635.6,14.26252639,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,3,2000,47,515.2,7.15071136,-0.852849276,82.53309994,1123.4,16.38226013,0.075031587,85.62574618,1631.6,153.4685126,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,4,600,47,1.4,27.66158295,-6.00689701,0,553.6,56.72998107,-0.056512034,0,554.8,0.225687207,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,4,800,47,3.4,37.45117492,-4.634293259,0,729.6,56.20241473,-0.094396624,0,733,0.304033165,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,4,1000,47,5,37.30853393,-2.85426545,0,912.8,55.38807318,-0.101186882,0,918.6,0.452990503,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,4,1200,47,10.2,37.15273558,-3.175197894,0,1101.2,54.65239328,-0.137491426,0,1113.2,0.574336441,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,4,1500,47,15,35.80679397,-2.865393854,0,1370.2,52.75823161,-0.182847935,0.000755159,1385.2,0.992333166,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,4,1800,47,65.6,30.01758327,-5.480327415,0.118068966,1587.2,46.19988262,-0.300605975,0.110556088,1652.4,4.203541347,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,4,2000,47,493.2,9.891912755,-1.237243361,79.62512351,1150,16.68242513,0.153466839,91.48384385,1638,157.6921296,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,5,600,47,1.6,30.64363071,-2.381138887,0,553.2,56.65316312,0.001774449,0,554.8,0.220223755,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,5,800,47,2.2,23.19857716,-1.604986876,0,730.8,56.13287987,-0.036073134,0,733.2,0.302875985,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,5,1000,47,5.2,38.31842934,-2.626241901,0,912.6,55.19660931,-0.05771326,0,918.6,0.493164845,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,5,1200,47,6.8,35.88868498,-2.720882737,0,1104.6,54.26405839,-0.017908227,0,1113.2,0.679432056,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,5,1500,47,10,35.84795957,-4.203827507,0,1375.6,52.35575901,-0.067000369,0,1385,1.100044418,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,5,1800,47,31,33.08345847,-4.575334525,0,1622,48.00652337,0.034157989,0.005902585,1652.2,2.552206853,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,5,2000,47,260.4,20.7164293,-2.422000528,39.60810692,1474,31.72239919,0.069151973,41.62228101,1732.4,75.97347264,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,6,600,47,0.6,18.11905665,-5.045954531,0,554.4,56.66686871,0.072254073,0,554.8,0.281335595,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,6,800,47,2,37.92036569,-5.691002656,0,731,56.02691028,0.029874193,0,733.2,0.398691913,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,6,1000,47,1.8,30.09019837,-4.606254546,0,916,55.29768882,0.090243068,0,918.6,0.554542752,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,6,1200,47,3.6,37.95277901,-2.317152883,0,1108.2,54.27220516,0.036215837,0,1113.2,0.774902821,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,6,1500,47,6.2,35.57155367,-4.821065276,0,1379.6,52.26204849,0.072973187,0,1385.4,1.339987805,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,6,1800,47,15.2,33.89679548,-3.716310502,0,1638,48.22647847,0.153840761,0.000868516,1652.2,2.94909809,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,6,2000,47,220.6,17.7383235,-2.516221114,30.92868559,1537.2,33.24077468,0.387075439,16.32074314,1753.4,48.19267547,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,7,600,47,0.6,18.11905665,-5.045954531,0,554.4,56.65158442,0.066102383,0,554.8,0.281346279,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,7,800,47,2,40.22481747,-2.779133503,0,731,56.03495859,0.041017668,0,733.2,0.388566282,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,7,1000,47,2,30.21592446,-4.162893368,0,915.8,55.30766079,0.079583429,0,918.6,0.550162653,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,7,1200,47,4.4,37.13039982,-2.508462043,0,1107.4,54.23760375,0.013163677,0,1113.2,0.767356311,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,7,1500,47,7.4,34.36191498,-6.281575144,0,1378.4,52.154785,-0.008423413,0,1385.4,1.345289182,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,7,1800,47,14.4,33.53906102,-4.412661932,0,1638.8,48.610686,0.147699619,0.00011976,1653,2.570217182,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,7,2000,47,167.2,21.78241363,-3.051409554,16.82356992,1610.4,36.12020129,0.387825494,11.78677676,1775.4,33.95220133,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,8,600,47,0.6,17.93643742,-4.761767467,0,554.6,56.86070691,0.012629878,0,554.8,0.342802344,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,8,800,47,1.4,29.55229566,-3.442987256,0,731.6,56.25037543,-0.035528183,0,733.2,0.476460333,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,8,1000,47,2,31.57608195,-0.50849829,0,915.8,55.56544419,-0.007192517,0,918.6,0.655172981,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,8,1200,47,1.8,38.39918801,1.111563996,0,1110,54.68809106,0.052439161,0,1113.4,0.910299303,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,8,1500,47,5.4,36.46770272,-0.768299171,0,1380.8,52.85719107,0.059371045,0.000164794,1385,1.439190978,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,8,1800,47,9.2,33.46576104,-3.683316557,0,1643.2,49.38946227,0.148390787,0.000727924,1651.8,2.753729974,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.1,0.1,8,2000,47,23.2,32.18042953,-2.632601227,0,1797.8,44.96715915,0.431551403,0.053833455,1822.6,7.322467289,,,,,,,,,,
