link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1)
7 : AV-WZ,0.49,0.01,0.48,0.02,1,600,43,2.0,43.14115807140748,4.766162181240961,0.0,81.0,53.701206753918065,-0.8064826022764162,0.0,82.0,0.3452356978260977
7 : AV-WZ,0.49,0.01,0.48,0.02,1,800,43,5.0,34.644329865274486,-3.9059139773057328,0.0,115.0,52.69529431692044,-0.9492064074799526,0.0,119.0,0.6015471527046895
7 : AV-WZ,0.49,0.01,0.48,0.02,1,1000,43,4.0,32.48735112607541,-6.966820545077726,0.0,151.0,51.685947817801484,-0.9032640997265986,0.0,154.0,0.7043405640886056
7 : AV-WZ,0.49,0.01,0.48,0.02,1,1200,43,5.0,35.138381730179,-0.7217279830158531,0.0,175.0,51.91843510363015,-0.8760167755939336,0.0,179.0,0.7563539229269282
7 : AV-WZ,0.49,0.01,0.48,0.02,1,1500,43,15.0,35.4793991405496,-4.841206480977827,0.0,214.0,49.696387944272814,-0.8912447656764791,0.0,228.0,1.1917060039010663
7 : AV-WZ,0.49,0.01,0.48,0.02,1,1800,43,55.0,23.434126622670263,-5.989327194273108,0.8909090909090909,225.0,32.16176805221836,-1.6678755063094783,0.050222222222222175,270.0,8.776723744290692
7 : AV-WZ,0.49,0.01,0.48,0.02,1,2000,43,97.0,9.576653399568041,-1.17602020993793,17.757731958762946,174.0,19.662243328221354,-0.6297391359029801,11.610344827586264,262.0,41.462753984246326
7 : AV-WZ,0.49,0.01,0.48,0.02,2,600,43,0.0,0.0,0.0,0.0,83.0,52.469097115775156,-0.03933397717585782,0.0,82.0,0.2765137574918136
7 : AV-WZ,0.49,0.01,0.48,0.02,2,800,43,5.0,32.916972524894696,-6.696804792103956,0.0,115.0,51.33743769412767,-0.07257635057434601,0.0,119.0,0.7180123172750165
7 : AV-WZ,0.49,0.01,0.48,0.02,2,1000,43,4.0,34.585887090344706,-3.326482939791992,0.0,151.0,50.993772455361714,-0.040576410376771614,0.0,154.0,0.7263902784792504
7 : AV-WZ,0.49,0.01,0.48,0.02,2,1200,43,4.0,33.402870871974066,-3.017488756672712,0.0,176.0,50.97854534979142,-0.1512063778571549,0.0,179.0,0.7714548573623012
7 : AV-WZ,0.49,0.01,0.48,0.02,2,1500,43,14.0,32.63249629200881,-4.388385892299209,0.0,215.0,46.4302064835807,-0.6461140900248833,0.0,228.0,1.9803824158208347
7 : AV-WZ,0.49,0.01,0.48,0.02,2,1800,43,47.0,25.91230662321049,-6.034199612952176,0.0,230.0,32.8465279648562,-1.4658074710576856,0.41434782608695625,270.0,7.968147428760326
7 : AV-WZ,0.49,0.01,0.48,0.02,2,2000,43,94.0,10.343994156406712,-1.8675884682852226,8.334042553191503,177.0,20.061869825941265,-0.5200968549478042,11.277966101694966,260.0,36.20218795903597
7 : AV-WZ,0.49,0.01,0.48,0.02,3,600,43,0.0,0.0,0.0,0.0,83.0,52.57138729220602,-0.030264333128474864,0.0,82.0,0.2820870258041767
7 : AV-WZ,0.49,0.01,0.48,0.02,3,800,43,4.0,32.83616433083415,-6.800818648516244,0.0,116.0,51.22577438035703,-0.09789725672805842,0.0,119.0,0.785893286410197
7 : AV-WZ,0.49,0.01,0.48,0.02,3,1000,43,2.0,30.518164915403574,-8.49776549846715,0.0,153.0,50.98809492285256,-0.1739443462187928,0.0,154.0,0.7533946060343664
7 : AV-WZ,0.49,0.01,0.48,0.02,3,1200,43,4.0,35.67723572944702,-1.6666965094686166,0.0,176.0,51.120197129178166,-0.2498933093650887,0.0,179.0,0.8039010190526832
7 : AV-WZ,0.49,0.01,0.48,0.02,3,1500,43,6.0,35.2214583278135,-3.663421016701926,0.0,223.0,46.6521519590059,-0.2553031795742948,0.0,228.0,1.7310417430920468
7 : AV-WZ,0.49,0.01,0.48,0.02,3,1800,43,21.0,30.575063093768208,-6.516928809040833,0.0,263.0,40.412271457580715,-0.3319311304541015,0.0,281.0,4.163931706635556
7 : AV-WZ,0.49,0.01,0.48,0.02,3,2000,43,75.0,12.353418706912938,-1.928178836019627,15.317333333333178,205.0,24.151472839256424,-0.04419190531194723,2.3858536585365817,272.0,30.537908934822614
7 : AV-WZ,0.49,0.01,0.48,0.02,4,600,43,0.0,0.0,0.0,0.0,83.0,52.54786144071091,-0.03353889627166167,0.0,82.0,0.28001220569156005
7 : AV-WZ,0.49,0.01,0.48,0.02,4,800,43,4.0,32.9647764630676,-6.8802837295411905,0.0,116.0,51.267696715752045,-0.06094218155313954,0.0,119.0,0.7804674818318825
7 : AV-WZ,0.49,0.01,0.48,0.02,4,1000,43,3.0,34.87698470637306,-4.206030195075735,0.0,152.0,50.684869162766546,-0.11931861031131909,0.0,154.0,0.8143786789384967
7 : AV-WZ,0.49,0.01,0.48,0.02,4,1200,43,3.0,32.2110110341455,-4.023304946584951,0.0,177.0,50.43389546377061,-0.20945586724286483,0.0,179.0,0.9267016463335455
7 : AV-WZ,0.49,0.01,0.48,0.02,4,1500,43,8.0,31.284647872339892,-6.6968396266524675,0.0,221.0,47.880317858433415,-0.3975632273124847,0.0,228.0,1.573344470121327
7 : AV-WZ,0.49,0.01,0.48,0.02,4,1800,43,27.0,30.16453911620257,-5.482096733833949,0.0,254.0,37.839075379111826,-0.5523342205857665,0.004724409448818898,275.0,5.5370973456366235
7 : AV-WZ,0.49,0.01,0.48,0.02,4,2000,43,75.0,12.329169229791967,-2.1447872075349417,7.1693333333333245,203.0,21.714695519633118,0.258186495446884,5.7413793103448345,270.0,31.6695416650469
7 : AV-WZ,0.49,0.01,0.48,0.02,5,600,43,0.0,0.0,0.0,0.0,83.0,52.13104741893836,0.16901077308956589,0.0,82.0,0.35564401428964076
7 : AV-WZ,0.49,0.01,0.48,0.02,5,800,43,3.0,32.09991962969313,-9.346220721883991,0.0,117.0,50.831582316081324,0.04856109512863741,0.0,119.0,0.8293802092474707
7 : AV-WZ,0.49,0.01,0.48,0.02,5,1000,43,2.0,37.88866834681648,-2.980680849116572,0.0,153.0,50.53855281281018,-0.11430265865717362,0.0,154.0,0.7661257627530429
7 : AV-WZ,0.49,0.01,0.48,0.02,5,1200,43,3.0,32.279123595232946,-4.027772350854557,0.0,177.0,49.93327958223185,-0.24199835962708635,0.0,179.0,1.0268698328019763
7 : AV-WZ,0.49,0.01,0.48,0.02,5,1500,43,4.0,32.82899938389617,-5.054033085317978,0.0,225.0,46.93330936293159,-0.03864445630770158,0.0,228.0,1.7652060611510065
7 : AV-WZ,0.49,0.01,0.48,0.02,5,1800,43,18.0,31.13794363644689,-5.473892619135194,0.0,261.0,35.90742874941989,0.023265529002832675,0.0,276.0,5.9147960242129285
7 : AV-WZ,0.49,0.01,0.48,0.02,5,2000,43,88.0,12.887118144780404,-2.5176698554849772,1.026136363636362,189.0,18.929689070054124,0.1292312356692602,8.033862433862463,267.0,34.51432796938342
7 : AV-WZ,0.49,0.01,0.48,0.02,6,600,43,0.0,0.0,0.0,0.0,83.0,52.527682000034524,0.04718429883044393,0.0,82.0,0.37906637003778715
7 : AV-WZ,0.49,0.01,0.48,0.02,6,800,43,2.0,31.233215357212426,-8.854771231062116,0.0,118.0,51.08756883089639,-0.02727252207513879,0.0,119.0,0.8165183065242827
7 : AV-WZ,0.49,0.01,0.48,0.02,6,1000,43,1.0,32.95512904535336,-9.789030599646418,0.0,154.0,50.785387591927424,0.0964213035167144,0.0,154.0,0.8700736835644217
7 : AV-WZ,0.49,0.01,0.48,0.02,6,1200,43,2.0,29.73858936100313,-8.157000408407582,0.0,178.0,49.68409317697608,0.06278727230809375,0.0,179.0,1.2184054272714002
7 : AV-WZ,0.49,0.01,0.48,0.02,6,1500,43,3.0,33.270750700875624,-6.72767447359452,0.0,226.0,46.3323071428453,0.6600342746234015,0.0,228.0,2.859341664286551
7 : AV-WZ,0.49,0.01,0.48,0.02,6,1800,43,16.0,29.1103893105744,-6.668988407000107,0.0,262.0,37.69899088951242,0.6478672879402617,0.009541984732824431,274.0,7.310937107247479
7 : AV-WZ,0.49,0.01,0.48,0.02,6,2000,43,45.0,25.979931957353813,-4.3702849571747935,0.0,255.0,28.146431247830275,0.9188460050324149,0.3486274509803916,296.0,18.13286410022186
7 : AV-WZ,0.49,0.01,0.48,0.02,7,600,43,1.0,32.64270861357695,-9.604306934256522,0.0,82.0,52.65727854574874,0.04041963628549397,0.0,82.0,0.37202349646215227
7 : AV-WZ,0.49,0.01,0.48,0.02,7,800,43,2.0,31.233215357212426,-8.854771231062116,0.0,118.0,51.094070374185065,-0.012631372509583693,0.0,119.0,0.807657206428081
7 : AV-WZ,0.49,0.01,0.48,0.02,7,1000,43,2.0,32.77257920137254,-9.680882998249938,0.0,153.0,50.7671686796087,0.11062187068091815,0.0,154.0,0.8709036500549932
7 : AV-WZ,0.49,0.01,0.48,0.02,7,1200,43,1.0,33.333310473528776,-10.014990522129716,0.0,179.0,48.371863521527494,0.23284198321893368,0.0,179.0,1.4727066721731685
7 : AV-WZ,0.49,0.01,0.48,0.02,7,1500,43,6.0,31.948926338792138,-9.220181911332771,0.0,223.0,45.69152314379845,0.4082520789019988,0.0,228.0,2.9762290705939374
7 : AV-WZ,0.49,0.01,0.48,0.02,7,1800,43,20.0,30.64804212573279,-6.086413730419256,0.0,260.0,39.061720380426266,0.2147357996199745,0.0,274.0,6.306950520390088
7 : AV-WZ,0.49,0.01,0.48,0.02,7,2000,43,54.0,22.408714633130668,-3.7910095182280337,0.0,236.0,22.646491747531538,0.5626392234150945,0.4682203389830502,286.0,30.17241710565687
7 : AV-WZ,0.49,0.01,0.48,0.02,8,600,43,0.0,0.0,0.0,0.0,83.0,52.65809383421378,0.08040506368724418,0.0,83.0,0.3884347856371406
7 : AV-WZ,0.49,0.01,0.48,0.02,8,800,43,2.0,30.793988939266832,-8.6015638486299,0.0,118.0,51.430677897683935,-0.03854807742170506,0.0,119.0,0.9338527915671704
7 : AV-WZ,0.49,0.01,0.48,0.02,8,1000,43,2.0,30.518164915403574,-8.49776549846715,0.0,153.0,50.797720384558,0.0192883739324935,0.0,154.0,1.1515408671710028
7 : AV-WZ,0.49,0.01,0.48,0.02,8,1200,43,3.0,31.069095124226088,-8.851670414655683,0.0,177.0,50.10827975567185,0.07395094424441581,0.0,179.0,1.4116404823037398
7 : AV-WZ,0.49,0.01,0.48,0.02,8,1500,43,2.0,35.3394487018236,-4.963334237803058,0.0,226.0,47.661712413510735,0.32747151787228224,0.0,227.0,2.4418745239582798
7 : AV-WZ,0.49,0.01,0.48,0.02,8,1800,43,13.0,34.4513558193707,-2.484303870250544,0.0,269.0,41.17708158294166,0.3643955767784984,0.0,278.0,5.587669275753121
7 : AV-WZ,0.49,0.01,0.48,0.02,8,2000,43,28.0,26.33377604366216,-3.0383405179801883,0.0,268.0,30.45374492221244,0.7057633347118971,0.017164179104477612,292.0,20.330384536998075
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,1,600,43,0.0,0.0,0.0,0.0,83.0,58.699021467218515,-0.2343966694266728,0.0,83.0,0.08496773387123731
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,1,800,43,4.0,34.51059961341004,-6.623159309123547,0.0,116.0,57.973362300646684,-0.14626733165985775,0.0,119.0,0.28174375260300183
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,1,1000,43,4.0,34.369789224573175,-6.4947710860568435,0.0,151.0,57.42027087735361,-0.40971897111158967,0.0,154.0,0.3317759057721789
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,1,1200,43,9.0,32.05977478296723,-8.00637468149575,0.0,171.0,55.89742446348302,-0.6426322444933835,0.0,179.0,0.8885922268441128
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,1,1500,43,3.0,35.18968604336881,-5.728351275525251,0.0,226.0,56.6121545690192,-0.3045030095945111,0.0,229.0,0.3778164915004447
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,1,1800,43,15.0,32.66768476616087,-6.179268875538909,0.0,271.0,53.268803389042695,-1.0156664145703125,0.0,280.0,1.0768188731636452
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,1,2000,43,36.0,21.222049845098645,-6.677537309240828,7.355555555555607,278.0,46.2362167381278,-1.5580353783053031,0.0,306.0,6.251381877041428
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,2,600,43,0.0,0.0,0.0,0.0,83.0,58.339490756323656,-0.009226057740114958,0.0,83.0,0.03466441517128673
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,2,800,43,1.0,33.92466023208504,-10.373484469471414,0.0,119.0,56.928784836053886,0.012569018123596877,0.0,119.0,0.27192916513595966
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,2,1000,43,2.0,31.215271387179804,-9.97917940154835,0.0,153.0,56.86079007501851,0.08074393125764372,0.0,154.0,0.33260562802045884
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,2,1200,43,3.0,35.77369636825947,-5.323517649245587,0.0,177.0,56.469290915648564,0.1452616586047098,0.0,179.0,0.3544646243306312
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,2,1500,43,0.0,0.0,0.0,0.0,229.0,55.81266112159687,-0.25162689558932433,0.0,229.0,0.32898958219409696
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,2,1800,43,13.0,29.654272640007992,-6.588457908689252,0.0,270.0,50.37468918680592,-0.7338645729635054,0.0,278.0,2.152216781880344
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,2,2000,43,26.0,29.068032972661843,-8.796179954889082,0.0,291.0,47.03683496239058,-0.9704091488022784,0.0,309.0,4.155061802202484
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,3,600,43,0.0,0.0,0.0,0.0,83.0,58.28071616234116,0.004498849858611618,0.0,83.0,0.045374053620226486
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,3,800,43,1.0,33.92466023208504,-10.373484469471414,0.0,119.0,57.01681650560999,0.054453326920408565,0.0,119.0,0.2867806979909789
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,3,1000,43,1.0,33.21145878397364,-9.941903824523553,0.0,154.0,56.64763942735998,0.033979569446242155,0.0,154.0,0.34627522550236794
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,3,1200,43,2.0,33.26318503913636,-9.972969684321917,0.0,178.0,56.05275678146167,0.08580422437800571,0.0,179.0,0.4140879463872659
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,3,1500,43,0.0,0.0,0.0,0.0,229.0,55.92927971004907,-0.23433300494931827,0.0,229.0,0.34704077224965624
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,3,1800,43,9.0,33.913248037211474,-3.4289433260501636,0.0,276.0,52.269620644527095,-0.5502740712378863,0.0,281.0,1.184189178554587
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,3,2000,43,22.0,28.159601874762846,-8.855658100633839,0.0,293.0,43.572521998780466,-1.00019570274942,0.0,308.0,4.610701478360943
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,4,600,43,0.0,0.0,0.0,0.0,83.0,58.283254444243674,-0.0034174397971614098,0.0,83.0,0.04384308050554617
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,4,800,43,1.0,33.92466023208504,-10.373484469471414,0.0,119.0,57.00278161516714,0.03496578610891501,0.0,119.0,0.28648261382834816
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,4,1000,43,1.0,33.21145878397364,-9.941903824523553,0.0,154.0,56.597742100203064,0.012590380545004198,0.0,154.0,0.35180133806015546
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,4,1200,43,2.0,33.26318503913636,-9.972969684321917,0.0,178.0,56.192777446746526,-0.03700662162050894,0.0,179.0,0.39633328290022396
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,4,1500,43,0.0,0.0,0.0,0.0,229.0,55.97363828047992,-0.2665053029235746,0.0,229.0,0.3479635711622974
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,4,1800,43,9.0,34.69736652496165,-1.7137442043777973,0.0,276.0,53.09288260503417,-0.34952965203858105,0.0,283.0,1.0067703048485952
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,4,2000,43,20.0,27.652790114195405,-8.803844616959882,0.0,292.0,43.45400340919223,-0.7420366643039885,0.0,306.0,4.813231625793918
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,5,600,43,0.0,0.0,0.0,0.0,83.0,58.247024216459,-0.010447987261481042,0.0,83.0,0.05163928836245122
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,5,800,43,1.0,33.92466023208504,-10.373484469471414,0.0,119.0,57.25390305356521,0.13714970023858777,0.0,119.0,0.32211731727125265
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,5,1000,43,1.0,33.21145878397364,-9.941903824523553,0.0,154.0,56.581085196370054,0.09499994497727618,0.0,154.0,0.3535312941846604
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,5,1200,43,1.0,33.173103085627574,-9.918953329922722,0.0,179.0,56.27979815452533,-0.03200089074356048,0.0,179.0,0.38468947463817865
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,5,1500,43,1.0,47.07218244565967,3.9590068980824418,0.0,228.0,55.9345874511277,-0.2568148898954862,0.0,229.0,0.36284247617033166
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,5,1800,43,3.0,33.65198796101395,-6.829619123180608,0.0,282.0,52.513751251175776,-0.6208355534100314,0.0,281.0,1.044162593273154
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,5,2000,43,14.0,31.207368385179944,-7.0028875609969425,0.0,302.0,43.98000213391364,-0.2690224620193112,0.012913907284768213,312.0,4.010590076616777
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,6,600,43,0.0,0.0,0.0,0.0,83.0,58.32727961676323,0.037515438572670534,0.0,83.0,0.08174026240049886
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,6,800,43,1.0,33.92466023208504,-10.373484469471414,0.0,119.0,57.227577580615524,0.27761185014275597,0.0,119.0,0.3651307111882377
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,6,1000,43,2.0,33.178225740418895,-9.922032044323062,0.0,153.0,56.19972090788921,0.0504812558105006,0.0,154.0,0.5891651480561858
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,6,1200,43,3.0,33.23190745761328,-9.954182871118391,0.0,177.0,56.30306876722896,0.09475478300520651,0.0,179.0,0.5438757620718265
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,6,1500,43,0.0,0.0,0.0,0.0,229.0,55.67366182101519,-0.10302424458853378,0.0,229.0,0.5092901209052609
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,6,1800,43,2.0,31.94817602706629,-9.21366813542474,0.0,282.0,50.727264897238655,-0.72316113443995,0.0,281.0,1.5067105632105946
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,6,2000,43,7.0,32.43664170358319,-7.57393959402012,0.0,311.0,47.29989368550981,0.06499957676102747,0.0,317.0,3.1694057892281733
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,7,600,43,0.0,0.0,0.0,0.0,83.0,58.32727961676323,0.037515438572670534,0.0,83.0,0.08174026240049886
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,7,800,43,1.0,33.92466023208504,-10.373484469471414,0.0,119.0,57.22572518466529,0.27761185014275597,0.0,119.0,0.3651820874098415
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,7,1000,43,2.0,33.178225740418895,-9.922032044323062,0.0,153.0,56.50951675351386,0.11968393998243664,0.0,154.0,0.5558952817393633
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,7,1200,43,3.0,33.23190745761328,-9.954182871118391,0.0,177.0,56.34116283429925,0.07002299099068279,0.0,179.0,0.5454983240669341
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,7,1500,43,0.0,0.0,0.0,0.0,229.0,55.672449792044645,-0.10302424458853378,0.0,229.0,0.5091790646084747
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,7,1800,43,3.0,32.37294795577581,-9.461440096804846,0.0,281.0,50.95733168744232,-0.6481048430906663,0.0,281.0,1.4647197981681213
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,7,2000,43,8.0,31.964435148039342,-7.893603254932198,0.0,310.0,44.924426927658885,-0.3734050926633142,0.0029032258064516114,317.0,3.8789711610188613
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,8,600,43,0.0,0.0,0.0,0.0,83.0,58.425028994602805,-0.027670421847883188,0.0,83.0,0.11903331251273902
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,8,800,43,1.0,33.14334695002504,-9.901166768072049,0.0,119.0,57.71003105467577,0.11427773673652018,0.0,119.0,0.35711674472272
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,8,1000,43,0.0,0.0,0.0,0.0,155.0,57.21569619751538,-0.04641410079497147,0.0,154.0,0.3809680358836171
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,8,1200,43,0.0,0.0,0.0,0.0,180.0,56.94003445234853,-0.088625412855918,0.0,179.0,0.44374485012298626
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,8,1500,43,1.0,33.186001743278865,-9.926668475606116,0.0,228.0,54.815439912419144,-0.14068947054985387,0.0,228.0,0.8716233593200606
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,8,1800,43,7.0,33.22743281504122,-9.806796754324546,0.0,278.0,48.72598847010547,-0.9985014747006286,0.0,282.0,2.4026410895923473
7 : AV-WZ,0.79,0.01,0.17999999999999994,0.02,8,2000,43,9.0,31.142708800321397,-9.082574631698057,0.0,308.0,42.23143241702487,0.09339048462669862,0.0,314.0,5.290094000424493
